id,title,overview,keywords,release_date,vote_average,vote_count,popularity,genres
9027,The Guru,"Bored with Bollywood movies but fascinated with their Hollywood counterparts from his youth, Ram dreams to become a singer and actor in America, the country where dreams are made. He is encouraged when his American-based close friend, Vijay Rao, comes for visit, and brags about driving a Mercedes and living in a penthouse.","[{""id"": 572, ""name"": ""sex""}, {""id"": 958, ""name"": ""indian lead""}, {""id"": 1342, ""name"": ""dancing master""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 2727, ""name"": ""porn actor""}, {""id"": 8616, ""name"": ""guru""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 170827, ""name"": ""sex comedy""}, {""id"": 187056, ""name"": ""woman director""}]",2002-08-21,5.1,75,4.093.288,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
63020,The Perez Family,"In the midst of the Mariel boat lift -- a hurried exodus of refugees from Cuba going to America -- an immigration clerk accidentally presumes that dissident Juan Raul Perez and Dorita Evita Perez are married. United by their last name and a mutual resolve to emigrate, Dorita and Juan agree to play along. But it gets complicated when the two begin falling for each other just as Juan reunites with his wife, Carmela, whom he hasn't seen in decades.","[{""id"": 1900, ""name"": ""immigration""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 207901, ""name"": ""political prisoner""}, {""id"": 208396, ""name"": ""cuban refugees""}]",1995-05-12,6.6,9,1.187.671,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
86829,Inside Llewyn Davis,"In Greenwich Village in the early 1960s, gifted but volatile folk musician Llewyn Davis struggles with money, relationships, and his uncertain future following the suicide of his singing partner.","[{""id"": 6382, ""name"": ""folk music""}, {""id"": 6706, ""name"": ""performance""}, {""id"": 10228, ""name"": ""aspiring singer""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 159944, ""name"": ""recording""}, {""id"": 193419, ""name"": ""merchant marine""}, {""id"": 208992, ""name"": ""1960s""}]",2013-10-06,7.2,834,36.319.205,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]"
11065,O,"Hot young stars, a hip, driving soundtrack, plus a provocative tale of jealousy and betrayal combine to create this controversial modern-day version of Shakespeare's classic, ""Othello."" O is Odin James (Mekhi Phifer), the school's star basketball player and future NBA hopeful. Even though he's the only black student at the elite Palmetto Grove Academy...","[{""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 5490, ""name"": ""girlfriend""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7548, ""name"": ""columbine""}, {""id"": 8635, ""name"": ""high school sports""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 160910, ""name"": ""xenophobia""}]",2001-08-31,5.8,75,4.146.752,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]"
13888,Return to the Blue Lagoon,"In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.","[{""id"": 2041, ""name"": ""island""}, {""id"": 10792, ""name"": ""marooned""}, {""id"": 11823, ""name"": ""pacific island""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 155746, ""name"": ""deserted island""}, {""id"": 157524, ""name"": ""tropical island""}]",1991-08-02,5.1,153,9.705.589,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]"
42345,The Molly Maguires,"Life is rough in the coal mines of 1876 Pennsylvania. A secret group of Irish emigrant miners, known as the Molly Maguires, fights against the cruelty of the mining company with sabotage and murder. A detective, also an Irish emigrant, is hired to infiltrate the group and report on its members. But on which side do his sympathies lie?","[{""id"": 904, ""name"": ""pennsylvania""}, {""id"": 4781, ""name"": ""miner""}, {""id"": 164742, ""name"": ""coal mining""}, {""id"": 167215, ""name"": ""coal mine""}, {""id"": 206311, ""name"": ""pennsylvania coal miner""}]",1970-01-27,5.9,16,1.396.985,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
13994,Romance & Cigarettes,"Down-and-dirty musical love story set in the world of the working class. Nick is an ironworker who builds and repairs bridges. He's married to Kitty, a dressmaker, a strong and gentle woman with whom he has three daughters. He is carrying on a torrid affair with a redheaded woman named Tula. Nick is basically a good, hardworking man driven forward by will and blinded by his urges.","[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 11935, ""name"": ""working class""}, {""id"": 14512, ""name"": ""new york city""}]",2005-09-13,6.0,33,4.056.774,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
1590,Copying Beethoven,"A fictionalised exploration of Beethoven's life in his final days working on his Ninth Symphony. It is 1824. Beethoven is racing to finish his new symphony. However, it has been years since his last success and he is plagued by deafness, loneliness and personal trauma. A copyist is urgently needed to help the composer. A fictional character is introduced in the form of a young conservatory student and aspiring composer named Anna Holtz. The mercurial Beethoven is skeptical that a woman might become involved in his masterpiece but slowly comes to trust in Anna's assistance and in the end becomes quite fond of her. By the time the piece is performed, her presence in his life is an absolute necessity. Her deep understanding of his work is such that she even corrects mistakes he has made, while her passionate personality opens a door into his private world.","[{""id"": 766, ""name"": ""beethoven""}, {""id"": 187056, ""name"": ""woman director""}]",2006-09-10,6.2,42,5.062.687,"[{""id"": 18, ""name"": ""Drama""}]"
62728,Brighton Rock,"Charts the headlong fall of Pinkie, a razor-wielding disadvantaged teenager with a religious death wish.","[{""id"": 828, ""name"": ""waitress""}, {""id"": 2187, ""name"": ""riot""}, {""id"": 2987, ""name"": ""gang war""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 6157, ""name"": ""prayer""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 11343, ""name"": ""brighton""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15079, ""name"": ""record""}]",2010-09-13,5.6,35,3.122.152,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
11917,Saw V,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.","[{""id"": 8636, ""name"": ""blood splatter""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 18058, ""name"": ""pig mask""}, {""id"": 234356, ""name"": ""nazi""}, {""id"": 234766, ""name"": ""jigsaw""}, {""id"": 234767, ""name"": ""swastika tattoo""}]",2008-10-23,5.9,820,32.943.848,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
45138,Machine Gun McCain,"After serving 12 years behind bars for armed robbery, tough guy Hank McCain finds himself the pawn of a ruthless mob runt's rebellion against a high level don. When McCain discovers that he's been betrayed and abandoned by his new employer, he retaliates with a high stakes Las Vegas casino heist that erupts into all-out war on the streets of Los Angeles, San Francisco and New York. Not blood, nor lust, nor wedding vows can come between McCain and his money...or his machine gun.","[{""id"": 11578, ""name"": ""mobster""}]",1969-04-01,7.3,6,700.127,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]"
80271,LOL,"In a world connected by YouTube, iTunes, and Facebook, Lola and her friends navigate the peer pressures of high school romance and friendship while dodging their sometimes overbearing and confused parents. When Lola's mom, Anne, ""accidentally"" reads her teenage daughter's racy journal, she realizes just how wide their communication gap has grown.","[{""id"": 10683, ""name"": ""coming of age""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 165317, ""name"": ""based on film""}, {""id"": 178945, ""name"": ""working mom""}, {""id"": 187056, ""name"": ""woman director""}]",2012-02-10,5.9,881,31.763.201,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
4657,Jindabyne,"Stewart Kane, an Irishman living in the Australian town of Jindabyne, is on a fishing trip in isolated hill country with three other men when they discover the body of a murdered girl in the river. Rather than return to the town immediately, they continue fishing and report their gruesome find days later. The story of a murder and a marriage - a film about the things that haunt us.","[{""id"": 1415, ""name"": ""small town""}, {""id"": 1495, ""name"": ""fishing""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 193459, ""name"": ""australian aborigine""}, {""id"": 209560, ""name"": ""aboriginal""}, {""id"": 209619, ""name"": ""aborigine""}]",2006-07-20,5.7,25,8.950.864,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
14395,Kabhi Alvida Naa Kehna,"Dev and Maya are both married to different people. Settled into a life of domestic ritual, and convinced that they are happy in their respective relationships, they still yearn for something deeper and more meaningful, which is precisely what they find in each other.","[{""id"": 596, ""name"": ""adultery""}, {""id"": 34094, ""name"": ""extramarital affair""}]",2006-08-11,6.1,42,3.246.903,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
24137,An Ideal Husband,"Sir Robert Chiltern is a successful Government minister, well-off and with a loving wife. All this is threatened when Mrs Cheveley appears in London with damning evidence of a past misdeed. Sir Robert turns for help to his friend Lord Goring, an apparently idle philanderer and the despair of his father. Goring knows the lady of old, and, for him, takes the whole thing pretty seriously.",[],1999-04-15,6.3,46,4.519.523,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
190847,The Last Days on Mars,"On the last day of the first manned mission to Mars, a crew member of Tantalus Base believes he has made an astounding discovery – fossilized evidence of bacterial life. Unwilling to let the relief crew claims all the glory, he disobeys orders to pack up and goes out on an unauthorized expedition to collect further samples. But a routine excavation turns to disaster when the porous ground collapses and he falls into a deep crevice and near certain death. His devastated colleagues attempt to recover his body. However, when another vanishes, they start to suspect that the life-form they have discovered is not without danger.","[{""id"": 839, ""name"": ""mars""}, {""id"": 10568, ""name"": ""science fiction""}, {""id"": 12377, ""name"": ""zombie""}]",2013-08-11,5.2,302,18.764.453,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]"
11056,Darkness,"A teenage girl moves into a remote countryside house with her family, only to discover that their gloomy new home has a horrifying past that threatens to destroy the family.","[{""id"": 1452, ""name"": ""loss of child""}, {""id"": 2642, ""name"": ""solar eclipse""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 18035, ""name"": ""family""}, {""id"": 18130, ""name"": ""psychopathy""}]",2002-10-02,5.6,112,6.340.135,"[{""id"": 27, ""name"": ""Horror""}]"
62,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.","[{""id"": 305, ""name"": ""moon""}, {""id"": 306, ""name"": ""jupiter""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 312, ""name"": ""man vs machine""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 3222, ""name"": ""super computer""}, {""id"": 3714, ""name"": ""human being""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4040, ""name"": ""space mission""}, {""id"": 12185, ""name"": ""moon base""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 34152, ""name"": ""evolution""}, {""id"": 155689, ""name"": ""monolith""}, {""id"": 156039, ""name"": ""space station""}]",1968-04-10,7.9,2998,86.201.184,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}]"
601,E.T. the Extra-Terrestrial,"After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott. Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie, and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.","[{""id"": 455, ""name"": ""farewell""}, {""id"": 1007, ""name"": ""homesickness""}, {""id"": 1432, ""name"": ""nasa""}, {""id"": 1603, ""name"": ""extraterrestrial technology""}, {""id"": 1604, ""name"": ""operation""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 2430, ""name"": ""hiding place""}, {""id"": 3197, ""name"": ""riding a bicycle""}, {""id"": 3243, ""name"": ""flying saucer""}, {""id"": 3246, ""name"": ""prosecution""}, {""id"": 3335, ""name"": ""halloween""}, {""id"": 4527, ""name"": ""flowerpot""}, {""id"": 5958, ""name"": ""finger""}, {""id"": 9457, ""name"": ""single""}]",1982-04-03,7.3,3269,56.105.798,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
13067,In the Land of Women,"After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb moves to Michigan to take care of his ailing grandmother. Once there, he gets mixed up in the lives of the mother and daughters who live across the street.","[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 40895, ""name"": ""illness""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 207583, ""name"": ""actress""}]",2007-04-16,5.8,160,12.792.446,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
